,OFF_RATING,PACE,PPP,WINS
462,-0.5350616053142186,-0.7067722566470558,1.034,33.0
463,0.12331497934976078,-0.23029657800859152,1.054,29.0
464,-0.9426280624871585,-0.32559171373627893,1.024,21.0
465,-0.5977641371869796,-1.0879527995578258,1.039,32.0
466,-0.40965654156870107,0.05558882917449111,1.044,35.0
467,-0.4723590734414576,0.4367693720852612,1.038,45.0
468,-2.2907324977515047,1.0085401864514196,0.984,10.0
469,-1.4128970515328594,1.3420731614983459,1.015,23.0
470,0.6876377662046009,0.10323639703833483,1.076,44.0
471,-0.19019768001403978,1.9614915437283482,1.053,33.0
472,1.4087168827413459,-1.1356003674216695,1.093,67.0
473,1.8789858717870467,0.6273596435406495,1.121,55.0
474,0.9697991596320232,-1.326190638877058,1.093,56.0
475,-0.2529002118868008,-2.2791419961539865,1.05,40.0
476,-0.40965654156870107,-1.1356003674216695,1.047,42.0
477,-0.3156027437595573,1.1991304579068012,1.045,41.0
478,-0.19019768001403978,-0.32559171373627893,1.053,44.0
479,0.37412510684080036,-0.1350014422808973,1.064,48.0
480,-1.226127884750523,0.4449774582033339,1.045,43.0
481,0.7344319309673186,0.238331579780736,1.106,53.0
482,1.450191863689709,-0.1336310013799367,1.128,51.0
483,-0.9149279140016591,0.5689649852568914,1.047,34.0
